iter	R2	RMSE
4472	0.9997038132	276.5679423
4473	0.9997041766	276.398248
4474	0.9997046091	276.1961218
4475	0.9997049382	276.0422355
4476	0.9997051897	275.9245625
4477	0.9997052272	275.9070062
4478	0.9997055703	275.7464005
4479	0.999705696	275.6874946
4480	0.9997060942	275.500958
4481	0.9997064353	275.3410298
4482	0.9997066553	275.2378446
4483	0.999706914	275.1164571
4484	0.9997069794	275.0857655
4485	0.9997073156	274.9278876
4486	0.9997078282	274.687042
4487	0.9997081726	274.5250828
4488	0.9997084703	274.3850162
4489	0.9997086694	274.2913128
4490	0.9997087566	274.2502524
4491	0.9997088677	274.1979673
4492	0.9997090616	274.1066514
4493	0.9997093402	273.9753422
4494	0.9997097746	273.7705552
4495	0.9997103891	273.4805449
4496	0.9997107933	273.2896785
4497	0.9997108348	273.2700478
4498	0.9997111078	273.141026
4499	0.9997112603	273.0689421
4500	0.9997113961	273.0047008
4501	0.9997117975	272.8147747
4502	0.9997123601	272.5483592
4503	0.9997124864	272.4885425
4504	0.9997129927	272.2484858
4505	0.9997130433	272.2244789
4506	0.9997136286	271.946722
4507	0.9997138659	271.8340139
4508	0.999714039	271.7518099
4509	0.9997146539	271.4594444
4510	0.9997148024	271.3888126
4511	0.9997149926	271.2982912
4512	0.9997150739	271.2596148
4513	0.9997154576	271.0768846
4514	0.9997157119	270.9557608
4515	0.9997159174	270.8578006
4516	0.9997162996	270.6755391
4517	0.9997168643	270.4060169
4518	0.999717057	270.3139575
4519	0.9997176422	270.0343123
4520	0.9997182747	269.7316704
4521	0.9997187106	269.5229059
4522	0.9997188219	269.4696132
4523	0.9997191004	269.3361217
4524	0.9997192623	269.2584724
4525	0.9997196096	269.0918643
4526	0.9997198371	268.9826903
4527	0.99971998	268.9140801
4528	0.9997203486	268.7370122
4529	0.9997205058	268.6615083
4530	0.9997207144	268.5612032
4531	0.9997207925	268.5236663
4532	0.9997211291	268.3617287
4533	0.9997214608	268.2021212
4534	0.9997218021	268.03776
4535	0.99972194	267.9713213
4536	0.9997222208	267.8359389
4537	0.9997223829	267.7578007
4538	0.99972312	267.4021092
4539	0.9997233258	267.3026844
4540	0.9997233496	267.29119
4541	0.99972337	267.2813323
4542	0.9997238128	267.0673518
4543	0.999723872	267.0387361
4544	0.9997241932	266.8833766
4545	0.9997245013	266.7342367
4546	0.9997245267	266.7219809
4547	0.9997249561	266.5139815
4548	0.9997254927	266.2539006
4549	0.9997256608	266.1723543
4550	0.9997257772	266.1158636
4551	0.999726403	265.8120393
4552	0.9997265171	265.756609
4553	0.9997268918	265.5745343
4554	0.99972708	265.4829784
4555	0.9997273466	265.353276
4556	0.9997273754	265.339255
4557	0.9997277295	265.1669082
4558	0.9997281972	264.939059
4559	0.9997282687	264.9042053
4560	0.999728515	264.7841357
4561	0.999728863	264.6143403
4562	0.9997293615	264.3710071
4563	0.9997293992	264.3525602
4564	0.9997296683	264.2211226
4565	0.9997298772	264.1190097
4566	0.9997301432	263.9889105
4567	0.9997301769	263.9724317
4568	0.9997304313	263.8479508
4569	0.9997306343	263.7486158
4570	0.9997308025	263.6662514
4571	0.9997309485	263.5947298
4572	0.999731094	263.5234382
4573	0.9997311373	263.5022091
4574	0.9997314009	263.3730285
4575	0.9997314677	263.3402898
4576	0.9997319289	263.114059
4577	0.9997320557	263.0517904
4578	0.9997323351	262.9146037
4579	0.999732543	262.8124692
4580	0.9997329998	262.5879837
4581	0.9997332315	262.4739943
4582	0.9997334783	262.3525486
4583	0.999733874	262.1577248
4584	0.9997342569	261.9690527
4585	0.9997343618	261.9173518
4586	0.9997344215	261.8879207
4587	0.9997350732	261.566401
4588	0.9997355002	261.3555286
4589	0.999735555	261.3284376
4590	0.9997358586	261.1784045
4591	0.9997360826	261.06761
4592	0.9997361512	261.0337074
4593	0.9997365921	260.8155255
4594	0.999736718	260.7531837
4595	0.9997367533	260.7356909
4596	0.9997367774	260.7237348
4597	0.9997376485	260.2919689
4598	0.9997383699	259.933886
4599	0.9997385267	259.8559835
4600	0.9997392177	259.5123858
4601	0.9997397377	259.2535346
4602	0.9997401857	259.0302725
4603	0.9997406473	258.8000903
4604	0.9997406785	258.7845204
4605	0.9997407319	258.7578661
4606	0.9997408757	258.6861068
4607	0.9997409078	258.6700591
4608	0.9997411224	258.5629261
4609	0.9997415137	258.3674538
4610	0.9997417655	258.241574
4611	0.9997419928	258.1279044
4612	0.9997422081	258.0201734
4613	0.9997422768	257.985786
4614	0.9997425353	257.8563806
4615	0.9997427392	257.7542504
4616	0.9997429455	257.6508969
4617	0.9997430443	257.6013676
4618	0.9997435338	257.3558626
4619	0.9997436687	257.2881744
4620	0.9997443424	256.9498744
4621	0.9997445923	256.8242178
4622	0.9997449621	256.6382727
4623	0.9997450581	256.5899272
4624	0.9997458533	256.1894446
4625	0.9997460297	256.1005322
4626	0.9997460677	256.0813955
4627	0.9997464583	255.8843705
4628	0.999746595	255.8153529
4629	0.9997468391	255.692093
4630	0.99974718	255.5198903
4631	0.9997473214	255.4484263
4632	0.999747474	255.3712736
4633	0.9997477327	255.2404557
4634	0.9997480522	255.0787778
4635	0.9997485844	254.8092031
4636	0.9997492713	254.4609045
4637	0.9997494353	254.377646
4638	0.9997497522	254.2167516
4639	0.9997498099	254.1874145
4640	0.9997499498	254.1163674
4641	0.9997501923	253.9931028
4642	0.9997503657	253.9049395
4643	0.9997509158	253.6250286
4644	0.9997514411	253.3574557
4645	0.999751835	253.1566062
4646	0.9997519419	253.1020882
4647	0.9997523965	252.87007
4648	0.9997525697	252.7816022
4649	0.9997529231	252.6010404
4650	0.9997531263	252.4971164
4651	0.9997533953	252.3594988
4652	0.9997537648	252.1703928
4653	0.9997539319	252.0848295
4654	0.9997542973	251.8975835
4655	0.9997544006	251.844606
4656	0.9997545385	251.7738868
4657	0.9997547145	251.6836175
4658	0.9997549399	251.5679676
4659	0.9997550808	251.4956117
4660	0.9997555636	251.2475964
4661	0.9997559692	251.0390736
4662	0.9997563121	250.8626648
4663	0.999756468	250.7824156
4664	0.9997567616	250.6311877
4665	0.9997569405	250.5389932
4666	0.9997572576	250.3755224
4667	0.9997575671	250.215848
4668	0.9997578301	250.0800873
4669	0.9997580479	249.9675977
4670	0.9997582755	249.85001
4671	0.9997583213	249.8263326
4672	0.9997583416	249.8158154
4673	0.9997584502	249.7596887
4674	0.9997593707	249.2833579
4675	0.9997595024	249.2151025
4676	0.9997595862	249.1717177
4677	0.9997599053	249.0062888
4678	0.9997600313	248.9409553
4679	0.999760454	248.7215875
4680	0.9997605351	248.6794744
4681	0.9997606458	248.6220184
4682	0.9997608841	248.4982162
4683	0.9997612438	248.3112269
4684	0.9997616508	248.0994977
4685	0.9997620583	247.8873138
4686	0.9997622484	247.7882745
4687	0.9997624598	247.6781024
4688	0.9997628218	247.4892846
4689	0.9997628733	247.4624043
4690	0.9997629437	247.4256985
4691	0.9997630049	247.3937613
4692	0.9997630671	247.3612579
4693	0.9997633117	247.2335699
4694	0.9997635269	247.1211556
4695	0.999763627	247.0688125
4696	0.9997636749	247.0438165
4697	0.9997637288	247.0155979
4698	0.9997638508	246.9518306
4699	0.9997640578	246.8435732
4700	0.9997642487	246.7436825
4701	0.999764385	246.6723455
4702	0.9997643989	246.6650916
4703	0.9997647274	246.4930661
4704	0.9997650983	246.2986742
4705	0.999765109	246.2930654
4706	0.999765212	246.2390886
4707	0.9997655601	246.0564747
4708	0.9997655965	246.0373733
4709	0.9997657392	245.9624494
4710	0.9997658055	245.9276291
4711	0.9997661881	245.7267004
4712	0.999766486	245.570109
4713	0.9997665215	245.5514137
4714	0.9997667323	245.440557
4715	0.9997668168	245.3960944
4716	0.9997671647	245.212988
4717	0.999767398	245.0900869
4718	0.9997679205	244.8146548
4719	0.999768348	244.5890649
4720	0.999769076	244.2044353
4721	0.9997691897	244.1443137
4722	0.9997694732	243.9943329
4723	0.9997697231	243.8620472
4724	0.9997702499	243.5829535
4725	0.9997704602	243.4714122
4726	0.9997705285	243.4352208
4727	0.9997705892	243.403011
4728	0.9997708494	243.2649196
4729	0.9997717436	242.7898247
4730	0.9997718059	242.7567271
4731	0.9997723261	242.4798563
4732	0.9997724655	242.4056146
4733	0.9997730356	242.10171
4734	0.9997730605	242.0884552
4735	0.9997738225	241.6816747
4736	0.9997746549	241.2365109
4737	0.9997754125	240.8306711
4738	0.9997756138	240.7227262
4739	0.9997760555	240.4856962
4740	0.9997763327	240.3367998
4741	0.9997765705	240.2090203
4742	0.9997769924	239.9820936
4743	0.999777068	239.9414129
4744	0.9997773711	239.7782489
4745	0.9997778967	239.495048
4746	0.9997780869	239.3924852
4747	0.9997784147	239.2156058
4748	0.9997786261	239.1014727
4749	0.9997789852	238.9074739
4750	0.9997790483	238.8733647
4751	0.999779176	238.8043111
4752	0.9997795426	238.606026
4753	0.9997796541	238.5456315
4754	0.9997797898	238.4721936
4755	0.9997798619	238.4331363
4756	0.9997802821	238.2054868
4757	0.9997806938	237.9821772
4758	0.9997808439	237.9007362
4759	0.9997810786	237.7733204
4760	0.9997811842	237.7159885
4761	0.9997813399	237.6313641
4762	0.999781773	237.395929
4763	0.9997819939	237.2757562
4764	0.9997823215	237.0973957
4765	0.9997824756	237.0134751
4766	0.999782833	236.8186707
4767	0.9997828493	236.8097881
4768	0.9997831144	236.6651974
4769	0.9997831663	236.6368811
4770	0.9997837244	236.3321382
4771	0.9997840733	236.1414175
4772	0.9997842132	236.0648982
4773	0.9997842478	236.0459864
4774	0.9997844599	235.9299469
4775	0.9997845688	235.8703423
4776	0.9997848245	235.7303042
4777	0.9997851612	235.5457812
4778	0.9997853631	235.4350928
4779	0.9997857652	235.2144559
4780	0.9997858498	235.1680005
4781	0.9997861339	235.0119511
4782	0.99978652	234.7997332
4783	0.9997866895	234.7065083
4784	0.9997866998	234.7008327
4785	0.9997867444	234.676279
4786	0.9997868212	234.634068
4787	0.9997870428	234.5120618
4788	0.9997875108	234.2542122
4789	0.9997875623	234.225857
4790	0.9997878923	234.0438286
4791	0.9997879637	234.0044523
4792	0.9997881494	233.9019757
4793	0.9997883998	233.7636969
4794	0.9997888769	233.5000286
4795	0.9997888873	233.4942451
4796	0.9997889641	233.4517637
4797	0.999789015	233.4236222
4798	0.999789273	233.280882
4799	0.9997896932	233.0481324
4800	0.9997898699	232.9502517
4801	0.9997899399	232.9114572
4802	0.9997905276	232.5853643
4803	0.9997908315	232.4166323
4804	0.9997911113	232.2610889
4805	0.9997914196	232.0896299
4806	0.9997917375	231.9126941
4807	0.9997918464	231.8520842
4808	0.9997918776	231.834679
4809	0.9997919028	231.8206506
4810	0.9997923419	231.5759287
4811	0.9997926486	231.4048725
4812	0.9997929259	231.2501076
4813	0.999793258	231.0645978
4814	0.9997933325	231.0229698
4815	0.9997933669	231.0037323
4816	0.9997937219	230.8052019
4817	0.9997937607	230.7835057
4818	0.9997938341	230.7424343
4819	0.9997946467	230.2872552
4820	0.9997948797	230.1565302
4821	0.9997950826	230.042699
4822	0.9997954323	229.8462993
4823	0.9997956455	229.7264958
4824	0.9997957253	229.681679
4825	0.9997960821	229.4809669
4826	0.9997963052	229.3553921
4827	0.9997963594	229.3248731
4828	0.9997964669	229.2643695
4829	0.9997966673	229.1514416
4830	0.9997967397	229.11069
4831	0.999796831	229.0592119
4832	0.9997972595	228.8175271
4833	0.9997973917	228.7429005
4834	0.9997974795	228.6933179
4835	0.9997978112	228.5059693
4836	0.9997980005	228.3990098
4837	0.9997982806	228.2405793
4838	0.9997984124	228.1659752
4839	0.9997984739	228.1312097
4840	0.9997985067	228.1126142
4841	0.9997987213	227.9911074
4842	0.9997989294	227.8732425
4843	0.9997990202	227.8217445
4844	0.9997995631	227.5138666
4845	0.9997996708	227.4527243
4846	0.9997996906	227.4414622
4847	0.9997997188	227.4254558
4848	0.9998000231	227.2526679
4849	0.9998001012	227.2082405
4850	0.9998002036	227.1500559
4851	0.9998002335	227.1330602
4852	0.999800521	226.9695649
4853	0.999800684	226.8768133
4854	0.9998007763	226.8242541
4855	0.9998008403	226.7878076
4856	0.9998009651	226.7167522
4857	0.9998011871	226.590274
4858	0.9998015108	226.4057814
4859	0.9998018076	226.2364383
4860	0.9998020806	226.0805589
4861	0.9998021421	226.0454438
4862	0.9998025235	225.8274768
4863	0.9998027976	225.6706691
4864	0.9998030732	225.5129469
4865	0.9998032584	225.406832
4866	0.9998038685	225.0571093
4867	0.9998039419	225.0149695
4868	0.999804039	224.9592385
4869	0.9998041383	224.9022333
4870	0.9998042362	224.8460064
4871	0.9998043234	224.7959333
4872	0.9998045186	224.6837692
4873	0.9998046023	224.6356866
4874	0.9998046779	224.5922272
4875	0.9998047638	224.542831
4876	0.9998051151	224.3407006
4877	0.9998053517	224.2044964
4878	0.9998057227	223.990707
4879	0.9998057933	223.9500482
4880	0.9998060462	223.8041506
4881	0.9998062532	223.6847078
4882	0.99980648	223.5537694
4883	0.9998066273	223.4686194
4884	0.9998068023	223.3674989
4885	0.9998071322	223.1767334
4886	0.9998071546	223.1637767
4887	0.9998074252	223.0071072
4888	0.9998074508	222.9923059
4889	0.9998075454	222.9375392
4890	0.9998076152	222.8970799
4891	0.9998079169	222.7222558
4892	0.9998079739	222.6891878
4893	0.9998080954	222.6187159
4894	0.9998083954	222.4446861
4895	0.9998088269	222.194022
4896	0.9998090108	222.0871629
4897	0.9998091373	222.0135886
4898	0.9998093359	221.898062
4899	0.999809807	221.6237228
4900	0.9998099549	221.5375574
4901	0.9998100983	221.4539589
4902	0.999810373	221.2937063
4903	0.9998104656	221.2396633
4904	0.9998105405	221.1959557
4905	0.9998106051	221.1582664
4906	0.9998107436	221.0773758
4907	0.9998109384	220.9636022
4908	0.9998111338	220.8493505
4909	0.9998114678	220.6539666
4910	0.9998114919	220.6398865
4911	0.9998119341	220.3809368
4912	0.9998121921	220.2297572
4913	0.9998124453	220.0812486
4914	0.9998124817	220.0598923
4915	0.9998126598	219.9553682
4916	0.9998131026	219.695248
4917	0.9998135459	219.4345426
4918	0.9998135497	219.4322864
4919	0.9998138461	219.25781
4920	0.9998143675	218.9505541
4921	0.9998147987	218.6960976
4922	0.9998150678	218.5371793
4923	0.9998154821	218.29225
4924	0.9998154923	218.2861936
4925	0.9998158565	218.0706773
4926	0.9998159376	218.0226409
4927	0.9998165327	217.669871
4928	0.9998169387	217.4288963
4929	0.9998169661	217.4126274
4930	0.9998170489	217.3634527
4931	0.9998173321	217.1951383
4932	0.9998177499	216.9466316
4933	0.9998179111	216.8506893
4934	0.9998180617	216.760963
4935	0.9998181387	216.7150693
4936	0.9998188107	216.3143154
4937	0.9998191248	216.1267467
4938	0.999819326	216.006544
4939	0.9998197033	215.7808708
4940	0.9998198222	215.7096809
4941	0.9998200126	215.5957032
4942	0.9998202877	215.4308836
4943	0.9998204291	215.3460935
4944	0.9998204959	215.3060384
4945	0.9998206391	215.2201328
4946	0.9998207152	215.1745022
4947	0.9998209308	215.0450754
4948	0.9998212198	214.8714395
4949	0.9998212966	214.8252972
4950	0.9998215263	214.6871922
4951	0.9998219007	214.4618657
4952	0.9998220473	214.373603
4953	0.9998223123	214.213925
4954	0.9998225563	214.0668159
4955	0.9998227496	213.9501617
4956	0.9998228586	213.8843745
4957	0.9998229693	213.8175261
4958	0.9998230834	213.7486457
4959	0.9998235107	213.4903095
4960	0.9998238447	213.2882008
4961	0.9998240028	213.1925188
4962	0.9998242293	213.0552623
4963	0.9998244207	212.9392125
4964	0.999824549	212.8614034
4965	0.9998247087	212.7645045
4966	0.9998248322	212.6895761
4967	0.9998250218	212.5744264
4968	0.9998253226	212.3916017
4969	0.9998254167	212.3344005
4970	0.9998255147	212.2748124
4971	0.9998255265	212.2676169
4972	0.9998256634	212.1843474
4973	0.9998257694	212.119814
4974	0.9998260064	211.9754913
4975	0.9998262532	211.8250979
4976	0.9998262775	211.8102809
4977	0.9998264797	211.6869828
4978	0.9998265506	211.6437443
4979	0.9998266994	211.5529623
4980	0.9998267951	211.4945409
4981	0.9998268257	211.4758463
4982	0.9998269888	211.3762428
4983	0.9998271205	211.29575
4984	0.9998275297	211.045535
4985	0.9998277624	210.9031379
4986	0.9998278222	210.8664994
4987	0.9998280278	210.7405578
4988	0.9998282325	210.6150761
4989	0.9998282926	210.5782377
4990	0.9998289141	210.1968378
4991	0.9998291678	210.040885
4992	0.9998292613	209.9834127
4993	0.9998294976	209.83806
4994	0.9998298395	209.627541
4995	0.9998301035	209.4648898
4996	0.9998302103	209.3990577
4997	0.999830347	209.3147476
4998	0.9998305613	209.182467
4999	0.999830567	209.178968
